排名,股票代码,最新价,昨收价,涨跌幅(%),竞价量,竞价额,买盘,卖盘,时间
4387,688450.SH,31.42,31.38,0.13,46,143000.00,59,57,09:26:17
4388,603896.SH,21.15,21.15,0.00,46,97300.00,58,115,09:26:16
4389,301200.SZ,147.9,148.7,-0.54,46,680300.00,12,39,09:26:17
4390,300816.SZ,61.8,61.52,0.46,46,284300.00,137,15,09:26:17
4391,001378.SZ,24.9,24.9,0.00,46,114500.00,171,47,09:26:17
4392,688288.SH,29.09,29.11,-0.07,46,132900.00,64,44,09:26:16
4393,002590.SZ,14.74,14.74,0.00,46,67800.00,253,258,09:26:17
4394,300580.SZ,24.41,24.43,-0.08,46,112300.00,517,105,09:26:17
4395,002443.SZ,8.52,8.54,-0.23,46,39200.00,522,1153,09:26:17
4396,600101.SH,10.09,10.09,0.00,46,46400.00,140,152,09:26:16
4397,001222.SZ,22.74,22.87,-0.57,46,104600.00,243,104,09:26:17
4398,688210.SH,57.01,57.7,-1.20,46,264400.00,183,29,09:26:16
4399,000061.SZ,9.17,9.17,0.00,46,42200.00,598,758,09:26:17
4400,605588.SH,58.3,58.58,-0.48,46,268200.00,26,98,09:26:16
4401,600365.SH,3.14,3.14,0.00,46,14400.00,3043,3623,09:26:16
4402,688785.SH,333,335.1,-0.63,46,1534100.00,18,35,09:26:16
4403,603982.SH,8.94,8.94,0.00,46,41100.00,252,408,09:26:17
4404,300332.SZ,5.49,5.49,0.00,45,24700.00,611,976,09:26:17
4405,301503.SZ,39.6,39.8,-0.50,45,178200.00,68,14,09:26:17
4406,688733.SH,29.81,29.94,-0.43,45,133100.00,56,146,09:26:16
4407,603166.SH,16.8,16.81,-0.06,45,75600.00,83,270,09:26:17
4408,603036.SH,21.31,21.31,0.00,45,95900.00,66,161,09:26:17
4409,301119.SZ,52.38,52.36,0.04,45,235700.00,41,15,09:26:17
4410,002786.SZ,8.63,8.63,0.00,45,38800.00,414,648,09:26:17
4411,301502.SZ,47.31,47.52,-0.44,45,212900.00,46,51,09:26:17
4412,300947.SZ,20.78,20.87,-0.43,45,93500.00,75,135,09:26:17
4413,600566.SH,27.29,27.2,0.33,44,120100.00,139,1093,09:26:17
4414,002813.SZ,28.7,28.87,-0.59,44,126300.00,22,123,09:26:17
4415,003033.SZ,68.74,68.31,0.63,44,302500.00,60,21,09:26:17
4416,002891.SZ,48.72,48.7,0.04,44,214400.00,19,33,09:26:17
4417,300995.SZ,38.32,38.36,-0.10,44,168600.00,23,25,09:26:17
4418,688577.SH,74.79,74.32,0.63,44,326000.00,14,57,09:26:16
4419,300642.SZ,18.84,18.8,0.21,44,82900.00,220,277,09:26:17
4420,688798.SH,77.3,77.1,0.26,44,338000.00,74,48,09:26:17
4421,300838.SZ,16.71,16.71,0.00,44,73500.00,107,163,09:26:17
4422,603737.SH,55.2,55.66,-0.83,44,242900.00,60,53,09:26:16
4423,603662.SH,66.76,66.88,-0.18,44,293700.00,14,40,09:26:17
4424,601033.SH,15.26,15.25,0.07,44,67100.00,226,302,09:26:16
4425,300553.SZ,43.58,43.76,-0.41,44,191800.00,47,60,09:26:17
4426,688326.SH,135.75,136.19,-0.32,43,581600.00,28,21,09:26:17
4427,003020.SZ,26.39,26.39,0.00,43,113500.00,170,32,09:26:17
4428,300929.SZ,12.5,12.5,0.00,43,53800.00,91,193,09:26:17
4429,603655.SH,42.53,42.81,-0.65,43,182900.00,21,49,09:26:16
4430,688113.SH,44.53,44.71,-0.40,43,191500.00,42,36,09:26:16
4431,688077.SH,34.21,34.2,0.03,43,148000.00,60,26,09:26:16
4432,002989.SZ,28.1,28.15,-0.18,43,120800.00,24,59,09:26:17
4433,603353.SH,37.76,37.76,0.00,43,162400.00,56,172,09:26:16
4434,301077.SZ,29.99,30.06,-0.23,43,129000.00,377,411,09:26:17
4435,300746.SZ,13.9,13.89,0.07,43,59800.00,47,36,09:26:17
4436,688063.SH,61.68,61.74,-0.10,42,262100.00,55,423,09:26:16
4437,300907.SZ,30.96,30.83,0.42,42,130000.00,139,26,09:26:17
4438,600193.SH,4.23,4.25,-0.47,42,17800.00,1155,527,09:26:17
4439,002903.SZ,22.14,22.16,-0.09,42,93000.00,122,39,09:26:17
4440,688231.SH,30.11,29.99,0.40,42,126500.00,35,61,09:26:17
4441,603713.SH,66.18,66.07,0.17,42,278000.00,24,88,09:26:17
4442,688805.SH,45.24,45.06,0.40,42,190000.00,42,52,09:26:16
4443,002346.SZ,20.33,20.32,0.05,42,85400.00,152,91,09:26:17
4444,603198.SH,40.8,40.87,-0.17,42,171400.00,22,95,09:26:16
4445,002034.SZ,17.07,17.07,0.00,42,71700.00,99,162,09:26:17
4446,603231.SH,19.75,19.86,-0.55,42,83000.00,113,14,09:26:16
4447,002289.SZ,26.3,26.3,0.00,42,110500.00,115,59,09:26:17
4448,688488.SH,16.98,17.08,-0.59,42,71300.00,50,18,09:26:16
4449,603585.SH,20.32,20.43,-0.54,42,85300.00,93,116,09:26:16
4450,688695.SH,29.29,29.34,-0.17,41,120100.00,78,147,09:26:16
4451,688185.SH,65.45,65.4,0.08,41,270100.00,32,37,09:26:16
4452,688717.SH,95,93.99,1.07,41,387800.00,26,15,09:26:17
4453,300709.SZ,39.26,39.2,0.15,41,161000.00,83,146,09:26:17
4454,000570.SZ,6.100000000000001,6.1,0.00,41,25000.00,458,911,09:26:17
4455,002886.SZ,23.05,23.04,0.04,41,94700.00,200,51,09:26:17
4456,300616.SZ,14.92,14.94,-0.13,41,61200.00,403,89,09:26:17
4457,605118.SH,43.07,43.5,-0.99,41,176600.00,34,90,09:26:17
4458,300441.SZ,7.96,7.96,0.00,41,32600.00,604,174,09:26:17
4459,603187.SH,16.14,16.21,-0.43,41,66200.00,60,47,09:26:16
4460,300596.SZ,45.46,45.72,-0.57,40,181800.00,27,44,09:26:17
4461,300879.SZ,25.13,25.18,-0.20,40,100500.00,47,130,09:26:17
4462,002981.SZ,30.06,30.1,-0.13,40,120200.00,118,58,09:26:17
4463,605296.SH,28.23,28.37,-0.49,40,112900.00,26,91,09:26:17
4464,605055.SH,9.85,9.85,0.00,40,39400.00,105,190,09:26:16
4465,301563.SZ,162,161.52,0.30,40,648000.00,9,15,09:26:17
4466,688160.SH,129.7,129.93,-0.18,40,518200.00,27,36,09:26:16
4467,301329.SZ,24.59,24.6,-0.04,40,98400.00,138,147,09:26:17
4468,300218.SZ,16.92,16.95,-0.18,40,67700.00,232,146,09:26:17
4469,002946.SZ,19.06,19.09,-0.16,40,76200.00,169,259,09:26:17
4470,301009.SZ,13.51,13.5,0.07,40,54000.00,66,167,09:26:17
4471,300893.SZ,23.29,23.18,0.47,40,93200.00,62,76,09:26:17
4472,300802.SZ,20.35,20.35,0.00,40,81400.00,28,86,09:26:17
4473,603271.SH,47.41,47.59,-0.38,40,189600.00,49,51,09:26:16
4474,000411.SZ,12.42,12.38,0.32,40,49700.00,157,295,09:26:17
4475,603001.SH,9.72,9.67,0.52,40,38900.00,728,260,09:26:16
4476,605179.SH,20.36,20.35,0.05,40,81400.00,37,115,09:26:17
4477,688500.SH,63.1,62.92,0.29,40,252400.00,17,34,09:26:17
4478,603515.SH,19.51,19.55,-0.20,40,78000.00,68,98,09:26:16
4479,300745.SZ,26,26.04,-0.15,40,104000.00,73,88,09:26:17
4480,002135.SZ,6.19,6.17,0.32,40,24800.00,202,357,09:26:17
4481,688329.SH,26.15,26.2,-0.19,39,102900.00,146,119,09:26:16
4482,300984.SZ,74.78,75,-0.29,39,291600.00,25,222,09:26:17
4483,301208.SZ,39.25,39.4,-0.38,39,153100.00,54,111,09:26:17
4484,603375.SH,38.42,38.45,-0.08,39,149800.00,35,72,09:26:16
4485,301118.SZ,26.72,26.73,-0.04,39,104200.00,86,50,09:26:17
4486,300585.SZ,17.92,17.85,0.39,39,69900.00,383,134,09:26:17
4487,300539.SZ,33.51,33.85,-1.00,39,130700.00,49,56,09:26:17
4488,601965.SH,19.01,19.02,-0.05,39,74100.00,319,50,09:26:16
4489,600272.SH,14.03,13.97,0.43,39,54700.00,40,44,09:26:16
4490,603155.SH,17.14,17.14,0.00,39,66800.00,105,466,09:26:17
4491,603100.SH,24.48,24.48,0.00,38,93000.00,207,36,09:26:17
4492,300976.SZ,60.44,60.59,-0.25,38,229700.00,12,38,09:26:17
4493,300801.SZ,29.77,29.88,-0.37,38,113100.00,120,21,09:26:17
4494,600560.SH,17,16.96,0.24,38,64600.00,22,298,09:26:17
4495,688595.SH,38.8,38.83,-0.08,38,145900.00,23,53,09:26:16
4496,000526.SZ,38.59,38.66,-0.18,38,146600.00,37,44,09:26:17
4497,600007.SH,20.8,20.78,0.10,38,79000.00,21,41,09:26:17
4498,300590.SZ,12.72,12.71,0.08,38,48300.00,105,659,09:26:17
4499,688128.SH,29.8,29.77,0.10,38,114300.00,96,169,09:26:17
4500,603379.SH,68.25,68.47,-0.32,38,259400.00,89,118,09:26:16
4501,605198.SH,41.56,41.39,0.41,38,157900.00,55,28,09:26:16
4502,301383.SZ,34.82,34.83,-0.03,38,132300.00,82,65,09:26:17
4503,688750.SH,19.19,19.12,0.37,38,73300.00,45,177,09:26:17
4504,688260.SH,29.95,29.72,0.77,38,112800.00,24,37,09:26:16
4505,603032.SH,19.02,19.03,-0.05,38,72300.00,101,223,09:26:16
4506,603658.SH,36.6,36.62,-0.05,38,139100.00,167,64,09:26:16
4507,301525.SZ,85.44,85.03,0.48,38,324700.00,20,25,09:26:17
4508,688227.SH,66.95,66.95,0.00,38,254200.00,74,56,09:26:16
4509,688348.SH,54.56,54.55,0.02,38,209000.00,28,17,09:26:16
4510,301229.SZ,20.11,20.1,0.05,37,74400.00,44,25,09:26:17
4511,688152.SH,40.27,40.07,0.50,37,148800.00,70,28,09:26:16
4512,603120.SH,43.77,43.82,-0.11,37,161900.00,72,44,09:26:17
4513,603757.SH,40.49,40.62,-0.32,37,149800.00,37,20,09:26:16
4514,688035.SH,51.43,51.52,-0.17,37,190300.00,65,26,09:26:17
4515,301258.SZ,35,35,0.00,37,129500.00,83,105,09:26:17
4516,600826.SH,12.2,12.19,0.08,37,45100.00,616,83,09:26:17
4517,688273.SH,44.94,44.6,0.76,37,168200.00,41,93,09:26:16
4518,001258.SZ,7.600000000000001,7.59,0.13,37,28100.00,424,907,09:26:17
4519,601010.SH,2.67,2.68,-0.37,37,9900.00,20678,29606,09:26:16
4520,301035.SZ,81.34,81.43,-0.11,37,301000.00,107,40,09:26:17
4521,002893.SZ,11.71,11.7,0.09,37,43300.00,117,1003,09:26:17
4522,301512.SZ,52.02,52.02,0.00,37,192500.00,17,208,09:26:17
4523,300530.SZ,28.74,28.47,0.95,37,106300.00,215,26,09:26:17
4524,688093.SH,35.24,35.4,-0.45,37,128700.00,77,79,09:26:16
4525,600323.SH,28.95,28.89,0.21,37,107100.00,73,78,09:26:16
4526,300880.SZ,19.31,19.31,0.00,36,69500.00,87,145,09:26:17
4527,688443.SH,28.99,28.98,0.03,36,104800.00,27,80,09:26:17
4528,605028.SH,26.98,27.08,-0.37,36,97100.00,12,32,09:26:17
4529,301276.SZ,27.31,27.29,0.07,36,98900.00,28,123,09:26:17
4530,003039.SZ,16.37,16.36,0.06,36,58900.00,67,32,09:26:17
4531,603860.SH,33.04,33.05,-0.03,36,118900.00,5,64,09:26:16
4532,300928.SZ,33.78,33.82,-0.12,36,121600.00,14,25,09:26:17
4533,301189.SZ,42.67,42.76,-0.21,36,153600.00,63,62,09:26:17
4534,301353.SZ,29.82,29.69,0.44,36,107400.00,19,95,09:26:17
4535,603727.SH,16.11,16.11,0.00,36,58000.00,123,138,09:26:17
4536,605018.SH,11.38,11.38,0.00,36,41000.00,204,519,09:26:16
4537,301507.SZ,16.07,16.08,-0.06,36,57900.00,251,210,09:26:17
4538,300817.SZ,21.06,21.07,-0.05,36,75800.00,38,129,09:26:17
4539,603733.SH,24.49,24.47,0.08,36,88200.00,49,228,09:26:17
4540,300820.SZ,57.25,57.45,-0.35,36,206100.00,26,17,09:26:17
4541,688291.SH,45.16,45.16,0.00,36,162600.00,53,85,09:26:16
4542,603387.SH,8.89,8.89,0.00,36,32000.00,88,158,09:26:17
4543,688408.SH,48.01,48.15,-0.29,35,167000.00,34,190,09:26:17
4544,605162.SH,9.36,9.33,0.32,35,32800.00,52,93,09:26:16
4545,301221.SZ,60.05,59.96,0.15,35,210200.00,20,21,09:26:17
4546,688551.SH,39.2,39.2,0.00,35,135400.00,31,92,09:26:16
4547,603311.SH,16.45,16.42,0.18,35,57600.00,258,71,09:26:17
4548,301386.SZ,27.09,27.12,-0.11,35,94800.00,32,28,09:26:17
4549,603050.SH,20.61,20.61,0.00,35,72100.00,209,79,09:26:17
4550,603706.SH,20.81,20.91,-0.48,35,72800.00,34,49,09:26:17
4551,603788.SH,16.67,16.57,0.60,35,58300.00,251,53,09:26:17
4552,300741.SZ,19.1,19.16,-0.31,35,66900.00,51,91,09:26:17
4553,688506.SH,287.01,288,-0.34,35,1010300.00,9,46,09:26:17
4554,301133.SZ,40.5,40.57,-0.17,35,141800.00,42,48,09:26:17
4555,002847.SZ,68.14,68.16,-0.03,34,231700.00,57,69,09:26:17
4556,688475.SH,30.6,30.68,-0.26,34,105400.00,117,115,09:26:16
4557,301099.SZ,46.22,46.13,0.20,34,157100.00,29,30,09:26:17
4558,688409.SH,90.60000000000001,90.54,0.07,34,310100.00,43,96,09:26:17
4559,603566.SH,14.03,14.04,-0.07,34,47700.00,149,134,09:26:16
4560,603383.SH,36.64,36.68,-0.11,34,124600.00,265,113,09:26:16
4561,300848.SZ,16.62,16.7,-0.48,34,56500.00,46,142,09:26:17
4562,301092.SZ,36.2,36.13,0.19,34,123100.00,23,54,09:26:17
4563,002838.SZ,28.11,28.09,0.07,34,95600.00,108,42,09:26:17
4564,300354.SZ,43.25,43.14,0.25,34,147100.00,73,43,09:26:17
4565,001223.SZ,60.3,60.08,0.37,34,205000.00,12,7,09:26:17
4566,605116.SH,27.02,27.03,-0.04,34,91900.00,21,61,09:26:16
4567,002895.SZ,38.2,38.3,-0.26,34,129900.00,57,56,09:26:17
4568,301320.SZ,18.41,18.42,-0.05,34,62600.00,97,52,09:26:17
4569,688162.SH,34.94,34.87,0.20,34,117800.00,206,25,09:26:16
4570,301392.SZ,114.85,114.8,0.04,33,379000.00,75,65,09:26:17
4571,603391.SH,73.99,73.14,1.16,33,244200.00,145,40,09:26:16
4572,001323.SZ,28.2,28.16,0.14,33,93100.00,471,40,09:26:17
4573,002695.SZ,11.73,11.73,0.00,33,38700.00,236,114,09:26:17
4574,688169.SH,151.77,152.29,-0.34,33,495800.00,53,18,09:26:17
4575,300937.SZ,34.24,34.24,0.00,33,113000.00,16,53,09:26:17
4576,688061.SH,35.73,35.81,-0.22,33,116500.00,117,32,09:26:17
4577,688767.SH,36.3,36.41,-0.30,33,119800.00,125,55,09:26:16
4578,603080.SH,23.98,23.9,0.33,33,79100.00,67,18,09:26:17
4579,605033.SH,21.45,21.54,-0.42,33,70800.00,49,43,09:26:16
4580,002626.SZ,19.06,19.03,0.16,33,62900.00,110,43,09:26:17
4581,688628.SH,38.1,38.1,0.00,33,127400.00,95,55,09:26:16
4582,605333.SH,29.28,29.3,-0.07,32,93700.00,71,221,09:26:16
4583,301103.SZ,21.71,21.68,0.14,32,69500.00,62,211,09:26:17
4584,600470.SH,6.67,6.68,-0.15,32,21300.00,309,820,09:26:17
4585,301501.SZ,43.48,43.56,-0.18,32,139100.00,57,95,09:26:17
4586,688011.SH,69.5,69.97,-0.67,32,224800.00,102,31,09:26:16
4587,688553.SH,19.62,19.62,0.00,32,62100.00,72,136,09:26:17
4588,301603.SZ,69,69.09,-0.13,32,220800.00,59,36,09:26:17
4589,603129.SH,249,248.06,0.38,32,796800.00,5,39,09:26:16
4590,605098.SH,50.11,50.01,0.20,32,160400.00,106,15,09:26:17
4591,688046.SH,17.5,17.61,-0.62,32,56000.00,65,27,09:26:17
4592,301349.SZ,46.44,46.44,0.00,32,148600.00,19,35,09:26:17
4593,002835.SZ,17.55,17.47,0.46,32,56200.00,80,67,09:26:17
4594,688283.SH,48.5,48.25,0.52,32,155200.00,43,25,09:26:16
4595,300979.SZ,50.54,50.61,-0.14,32,161700.00,8,34,09:26:17
4596,603190.SH,27.33,27.27,0.22,31,84700.00,30,32,09:26:17
4597,301505.SZ,25,24.9,0.40,31,77500.00,68,73,09:26:17
4598,000011.SZ,9.17,9.17,0.00,31,28400.00,65,88,09:26:17
4599,001268.SZ,33.3,33.36,-0.18,31,103200.00,13,98,09:26:17
4600,002311.SZ,53.88,53.97,-0.17,31,167000.00,25,24,09:26:17
4601,000789.SZ,5.66,5.68,-0.35,31,17500.00,1463,1090,09:26:17
4602,301257.SZ,71.18,71.49,-0.43,31,220700.00,45,14,09:26:17
4603,301128.SZ,101.03,101.54,-0.50,31,313200.00,25,59,09:26:17
4604,603014.SH,40.5,40.51,-0.02,31,125600.00,25,294,09:26:16
4605,300677.SZ,40.96,41.04,-0.19,31,127000.00,28,162,09:26:17
4606,605086.SH,37.28,37.09,0.51,31,115600.00,14,191,09:26:17
4607,301162.SZ,76.46000000000001,76.86,-0.52,31,238600.00,18,16,09:26:17
4608,300350.SZ,6.31,6.33,-0.32,31,19600.00,1403,397,09:26:17
4609,603266.SH,21.57,21.67,-0.46,31,66900.00,167,82,09:26:16
4610,603210.SH,19.56,19.51,0.26,31,60600.00,85,607,09:26:16
4611,000153.SZ,6.72,6.71,0.15,31,20800.00,450,900,09:26:17
4612,001306.SZ,81.52,81.88,-0.44,31,252700.00,7,34,09:26:17
4613,688053.SH,45.46,45.47,-0.02,31,140900.00,100,101,09:26:17
4614,688371.SH,20.87,20.88,-0.05,31,64700.00,31,203,09:26:16
4615,688758.SH,19.2,19.24,-0.21,31,58600.00,174,144,09:26:16
4616,002653.SZ,49.28,49.2,0.16,31,152800.00,63,15,09:26:17
4617,688259.SH,42.8,42.73,0.16,30,127300.00,54,43,09:26:16
4618,002592.SZ,9.96,9.95,0.10,30,29900.00,207,321,09:26:17
4619,600846.SH,13.13,13.13,0.00,30,39400.00,142,123,09:26:17
4620,688358.SH,35.4,35.44,-0.11,30,106200.00,39,56,09:26:17
4621,301277.SZ,12.84,12.84,0.00,30,38500.00,370,245,09:26:17
4622,688192.SH,54.5,54.58,-0.15,30,162800.00,59,11,09:26:17
4623,301212.SZ,30.21,30.2,0.03,30,90600.00,46,17,09:26:17
4624,300478.SZ,25.32,25.23,0.36,30,76000.00,62,138,09:26:17
4625,001296.SZ,27.79,27.8,-0.04,30,83400.00,53,80,09:26:17
4626,001319.SZ,30.56,30.56,0.00,30,91700.00,84,54,09:26:17
4627,688038.SH,22.38,22.38,0.00,30,66300.00,129,31,09:26:17
4628,603382.SH,31.01,31.1,-0.29,30,93000.00,80,14,09:26:16
4629,603370.SH,50,49.97,0.06,30,150000.00,38,110,09:26:17
4630,300481.SZ,17.13,17.17,-0.23,30,51400.00,44,31,09:26:17
4631,301421.SZ,94.34,94.33,0.01,30,283000.00,17,30,09:26:17
4632,688626.SH,68.44,68,0.65,30,201900.00,50,24,09:26:17
4633,688166.SH,47,46.98,0.04,30,140200.00,27,55,09:26:16
4634,603124.SH,94.8,93.31,1.60,30,284400.00,22,44,09:26:16
4635,001328.SZ,42.6,42.62,-0.05,30,127800.00,70,27,09:26:17
4636,603221.SH,13.1,13.16,-0.46,30,39300.00,222,138,09:26:17
4637,603193.SH,23.89,23.92,-0.13,30,71700.00,137,80,09:26:16
4638,688121.SH,12.24,12.27,-0.24,30,36700.00,222,207,09:26:16
4639,688420.SH,27.63,27.46,0.62,29,80300.00,76,38,09:26:16
4640,301225.SZ,142.18,142.49,-0.22,29,412300.00,20,42,09:26:17
4641,002675.SZ,13.66,13.64,0.15,29,39600.00,105,218,09:26:17
4642,300633.SZ,27.19,27.15,0.15,29,78900.00,68,388,09:26:17
4643,603376.SH,38.33,38.22,0.29,29,111200.00,22,52,09:26:17
4644,301138.SZ,40.2,40.4,-0.50,29,116600.00,89,16,09:26:17
4645,603270.SH,27.39,27.31,0.29,29,79400.00,34,24,09:26:16
4646,300897.SZ,26.38,26.37,0.04,29,76500.00,243,130,09:26:17
4647,002209.SZ,16.54,16.55,-0.06,29,48000.00,138,60,09:26:17
4648,300990.SZ,83.19,83.16,0.04,29,241300.00,102,13,09:26:17
4649,688535.SH,122,123.3,-1.05,29,349900.00,18,412,09:26:17
4650,002189.SZ,22.79,22.78,0.04,29,66100.00,42,189,09:26:17
4651,301307.SZ,35.35,35.39,-0.11,28,99000.00,129,113,09:26:17
4652,688625.SH,69.19,69.19,0.00,28,194400.00,69,21,09:26:16
4653,002790.SZ,8.74,8.76,-0.23,28,24500.00,1162,167,09:26:17
4654,001387.SZ,15.09,15.09,0.00,28,42300.00,101,59,09:26:17
4655,688366.SH,47.09,47.13,-0.08,28,131900.00,13,34,09:26:16
4656,300396.SZ,13.4,13.33,0.53,28,37500.00,62,179,09:26:17
4657,300439.SZ,10.31,10.35,-0.39,28,28900.00,608,113,09:26:17
4658,603065.SH,8.89,8.88,0.11,28,24900.00,577,782,09:26:17
4659,688057.SH,12.9,12.94,-0.31,28,36100.00,196,139,09:26:16
4660,301595.SZ,51.9,51.7,0.39,28,145300.00,27,62,09:26:17
4661,603130.SH,49.36,49.32,0.08,28,138200.00,21,41,09:26:16
4662,600287.SH,6.100000000000001,6.1,0.00,28,17100.00,821,1312,09:26:17
4663,603615.SH,23.66,23.66,0.00,28,66200.00,74,113,09:26:16
4664,688809.SH,332.2,335,-0.84,28,921900.00,27,11,09:26:16
4665,002942.SZ,21.56,21.56,0.00,28,60400.00,39,142,09:26:17
4666,301195.SZ,36.49,36.49,0.00,28,102200.00,33,141,09:26:17
4667,301290.SZ,29.08,29.22,-0.48,28,81400.00,147,241,09:26:17
4668,300690.SZ,31.8,31.68,0.38,27,85900.00,122,38,09:26:17
4669,002729.SZ,19,18.99,0.05,27,51300.00,140,74,09:26:17
4670,301568.SZ,49.48,49.6,-0.24,27,133600.00,31,22,09:26:17
4671,603600.SH,11.84,11.81,0.25,27,32000.00,154,457,09:26:16
4672,301303.SZ,16.06,16.06,0.00,27,43400.00,55,80,09:26:17
4673,002855.SZ,16.58,16.58,0.00,27,44800.00,38,53,09:26:17
4674,688302.SH,45.94,46.1,-0.35,27,124700.00,46,36,09:26:16
4675,301556.SZ,104.5,104.69,-0.18,27,282200.00,38,20,09:26:17
4676,002992.SZ,57.05,57.05,0.00,27,154000.00,154,30,09:26:17
4677,301668.SZ,52.26,52.26,0.00,27,141100.00,154,37,09:26:17
4678,002956.SZ,28.3,28.31,-0.04,27,76400.00,60,55,09:26:17
4679,600616.SH,5.65,5.66,-0.18,27,15300.00,2492,1219,09:26:16
4680,300673.SZ,17.79,17.83,-0.22,27,48000.00,101,138,09:26:17
4681,688070.SH,59.41,59.5,-0.15,27,160700.00,37,59,09:26:16
4682,688789.SH,78.49,78.26,0.29,27,214700.00,27,43,09:26:16
4683,301170.SZ,30.6,30.59,0.03,27,82600.00,35,34,09:26:17
4684,301665.SZ,29.51,29.53,-0.07,26,76700.00,45,16,09:26:17
4685,688373.SH,6.41,6.4,0.16,26,16900.00,743,315,09:26:17
4686,003016.SZ,9.11,9.11,0.00,26,23700.00,138,235,09:26:17
4687,688281.SH,94.08,95.63,-1.62,26,245000.00,19,63,09:26:17
4688,301419.SZ,34.91,34.97,-0.17,26,90800.00,51,16,09:26:17
4689,603530.SH,47.27,47.61,-0.71,26,122900.00,37,33,09:26:17
4690,002753.SZ,7.74,7.75,-0.13,26,20100.00,322,406,09:26:17
4691,600822.SH,11.35,11.38,-0.26,26,29500.00,99,47,09:26:16
4692,688151.SH,21.58,21.66,-0.37,26,55400.00,37,159,09:26:17
4693,605003.SH,34.15,34.17,-0.06,26,88800.00,111,66,09:26:17
4694,300878.SZ,27.9,27.59,1.12,26,72500.00,81,19,09:26:17
4695,603976.SH,21.22,21.14,0.38,26,55200.00,144,34,09:26:16
4696,301629.SZ,305.66,308.06,-0.78,26,794700.00,8,31,09:26:17
4697,688392.SH,131.6,130.92,0.52,26,342200.00,14,27,09:26:16
4698,688600.SH,27.27,27.22,0.18,26,71600.00,17,80,09:26:17
4699,688638.SH,41.19,41.12,0.17,26,107200.00,46,198,09:26:17
4700,603877.SH,15.86,15.86,0.00,26,41200.00,35,114,09:26:17
4701,688802.SH,512,514.35,-0.46,26,1339900.00,17,90,09:26:16
4702,301097.SZ,56.17,56.16,0.02,26,146000.00,33,62,09:26:17
4703,603062.SH,51.2,51.23,-0.06,26,133100.00,17,16,09:26:16
4704,301488.SZ,150.6,150.5,0.07,26,391600.00,14,14,09:26:17
4705,688069.SH,26.3,26.3,0.00,26,69300.00,139,62,09:26:16
4706,301166.SZ,33.92,34.04,-0.35,26,88200.00,64,38,09:26:17
4707,002801.SZ,34.9,35,-0.29,25,87300.00,80,89,09:26:17
4708,688596.SH,33.17,33.16,0.03,25,82800.00,161,58,09:26:17
4709,300960.SZ,27.79,27.76,0.11,25,69500.00,106,18,09:26:17
4710,688526.SH,16.39,16.4,-0.06,25,40200.00,74,428,09:26:17
4711,301041.SZ,28.56,28.56,0.00,25,71400.00,105,108,09:26:17
4712,300899.SZ,34.33,34.25,0.23,25,85800.00,65,115,09:26:17
4713,600889.SH,16.65,16.61,0.24,25,41600.00,358,169,09:26:17
4714,688101.SH,16.95,16.95,0.00,25,42100.00,451,222,09:26:16
4715,603309.SH,14.94,14.98,-0.27,25,37400.00,134,181,09:26:17
4716,300492.SZ,78.56,78.67,-0.14,25,196400.00,34,9,09:26:17
4717,300811.SZ,74.21000000000001,74.51,-0.40,25,185500.00,52,232,09:26:17
4718,603813.SH,35.68,35.99,-0.86,25,89200.00,174,461,09:26:16
4719,001234.SZ,28.27,28.27,0.00,25,70700.00,47,39,09:26:17
4720,300030.SZ,8.42,8.4,0.24,25,21100.00,89,1534,09:26:17
4721,301608.SZ,93.36,93.44,-0.09,25,233400.00,19,57,09:26:17
4722,603079.SH,19.73,19.77,-0.20,25,49300.00,38,207,09:26:16
4723,301181.SZ,43.07,43.09,-0.05,25,107700.00,32,143,09:26:17
4724,301633.SZ,69.41,69.71,-0.43,25,173500.00,20,30,09:26:17
4725,002749.SZ,13.75,13.7,0.36,25,34400.00,80,145,09:26:17
4726,603676.SH,11.43,11.43,0.00,24,27400.00,63,279,09:26:17
4727,300701.SZ,12.67,12.68,-0.08,24,30400.00,187,126,09:26:17
4728,603049.SH,54.47,54.47,0.00,24,130700.00,73,33,09:26:17
4729,688439.SH,60.36,60.44,-0.13,24,144900.00,46,56,09:26:16
4730,688261.SH,88.58,89.74,-1.29,24,210300.00,31,15,09:26:16
4731,301631.SZ,96.75,96.77,-0.02,24,232200.00,26,26,09:26:17
4732,301587.SZ,25.02,25.01,0.04,24,60000.00,46,120,09:26:17
4733,301083.SZ,19.85,19.8,0.25,24,47600.00,86,100,09:26:17
4734,600694.SH,18.19,18.19,0.00,24,43700.00,48,313,09:26:16
4735,300380.SZ,41.35,41.28,0.17,24,99200.00,19,105,09:26:17
4736,600679.SH,13.09,13.07,0.15,23,30100.00,409,100,09:26:17
4737,603196.SH,25.06,25.35,-1.14,23,57600.00,277,192,09:26:17
4738,301367.SZ,83.24,83.25,-0.01,23,191500.00,8,29,09:26:17
4739,300942.SZ,9.92,9.92,0.00,23,22800.00,1061,165,09:26:17
4740,688716.SH,39,39.07,-0.18,23,89700.00,33,258,09:26:17
4741,300515.SZ,20.25,20.22,0.15,23,46600.00,77,51,09:26:17
4742,688132.SH,19.62,19.62,0.00,23,44900.00,74,100,09:26:16
4743,688382.SH,23.41,23.43,-0.09,23,53300.00,249,35,09:26:17
