stock,fri_atr_ratio,fri_vol_ratio,fri_amt_ratio,fri_change,mon_atr_ratio,mon_vol_ratio,mon_amt_ratio,mon_change,has_fri_signal,is_mon_breakout,prepos_signal
301061.SZ,1.432,1.285,1.283,0.29,1.141,1.109,1.086,-2.75,True,False,False
002967.SZ,1.145,0.802,0.802,0.79,0.849,0.904,0.889,-2.66,False,False,False
002913.SZ,0.802,1.979,2.28,-3.01,0.808,1.23,1.375,-3.11,False,False,False
301015.SZ,0.729,0.794,0.791,-0.46,2.209,2.098,1.978,-5.38,False,False,False
001335.SZ,0.562,0.608,0.583,0.35,2.309,1.483,1.359,-7.02,False,False,False
300695.SZ,0.395,0.554,0.518,-0.97,0.93,0.85,0.766,-3.71,False,False,False
300479.SZ,0.944,0.732,0.765,1.31,1.029,0.881,0.889,-4.78,False,False,False
300062.SZ,1.174,1.218,1.201,2.11,1.163,0.892,0.869,-3.7,False,False,False
000759.SZ,0.479,0.537,0.51,0.29,2.894,1.203,1.094,-5.5,False,False,False
002255.SZ,0.782,1.293,1.345,-0.15,1.077,1.437,1.496,-0.46,False,False,False
300016.SZ,0.828,0.778,0.793,2.99,0.909,0.832,0.824,-4.07,False,False,False
002221.SZ,1.091,0.726,0.729,2.14,2.63,4.211,4.436,8.74,False,True,False
301211.SZ,0.363,0.349,0.336,0.08,1.047,0.737,0.692,-3.51,False,False,False
300491.SZ,0.571,0.964,0.982,-0.66,1.137,1.207,1.23,-0.42,False,False,False
003026.SZ,0.974,0.968,0.985,0.37,1.396,1.203,1.198,-4.36,False,False,False
300920.SZ,0.842,1.145,1.229,-1.12,2.548,2.982,3.233,0.87,False,False,False
301265.SZ,0.795,0.722,0.767,0.13,0.826,0.946,1.017,-0.12,False,False,False
300822.SZ,0.436,0.647,0.629,0.06,1.398,1.234,1.177,-3.19,False,False,False
301313.SZ,0.408,0.402,0.408,0.54,1.289,0.636,0.624,-4.98,False,False,False
300188.SZ,0.56,0.702,0.649,1.01,0.806,0.694,0.633,-1.63,False,False,False
300593.SZ,1.126,1.303,1.425,1.74,0.802,1.142,1.252,-3.15,False,False,False
300856.SZ,0.577,0.651,0.661,0.28,1.657,1.093,1.08,-3.53,False,False,False
301367.SZ,0.496,0.489,0.473,0.61,2.862,2.441,2.298,-3.56,False,False,False
002357.SZ,0.851,1.215,1.391,2.75,0.715,1.15,1.287,-4.23,False,False,False
300160.SZ,0.489,0.689,0.692,0.67,1.434,0.867,0.854,-2.49,False,False,False
002738.SZ,0.997,1.042,1.055,3.89,1.139,0.888,0.899,-2.32,False,False,False
002323.SZ,1.155,2.127,2.408,-2.42,1.243,1.85,1.929,-7.02,False,False,False
301202.SZ,0.784,1.167,1.186,-0.89,0.847,1.048,1.06,-1.01,False,False,False
300099.SZ,1.22,1.108,1.193,3.05,1.11,1.441,1.572,-0.77,True,False,False
300482.SZ,0.332,0.219,0.196,0.64,0.698,0.474,0.417,-2.46,False,False,False
003035.SZ,1.45,1.333,1.566,10.04,1.356,2.21,2.793,1.34,True,False,False
300933.SZ,0.824,0.8,0.786,0.88,1.282,0.987,0.946,-4.58,False,False,False
301276.SZ,0.291,0.76,0.714,-0.72,0.894,0.868,0.821,-0.11,False,False,False
300947.SZ,0.432,0.502,0.502,0.1,1.129,0.997,0.965,-5.45,False,False,False
003041.SZ,0.326,0.345,0.32,0.57,0.396,0.419,0.382,-3.12,False,False,False
300071.SZ,0.453,0.369,0.328,1.02,0.925,0.524,0.445,-5.03,False,False,False
002246.SZ,0.785,0.955,0.954,0.52,1.395,2.705,2.865,7.53,False,False,False
300005.SZ,0.793,0.581,0.593,3.31,0.653,0.572,0.581,-1.97,False,False,False
002629.SZ,1.65,1.146,1.197,3.4,1.474,2.643,2.969,10.0,True,False,False
002232.SZ,0.559,0.756,0.742,1.16,1.399,0.998,0.958,-3.72,False,False,False
002344.SZ,0.427,0.541,0.528,0.41,1.174,1.208,1.146,-3.06,False,False,False
300568.SZ,0.294,0.537,0.536,-0.14,0.995,0.835,0.817,-2.32,False,False,False
300173.SZ,0.555,0.781,0.815,0.83,1.002,1.126,1.154,-3.07,False,False,False
002330.SZ,0.374,0.513,0.5,0.79,1.389,0.735,0.703,-2.94,False,False,False
300107.SZ,1.102,2.011,2.238,-2.07,1.483,1.532,1.63,-4.44,False,False,False
300831.SZ,0.919,1.009,1.093,-1.04,3.307,2.592,3.012,5.98,False,True,False
301300.SZ,1.323,1.46,1.534,2.27,1.114,1.892,1.958,-4.0,True,False,False
300580.SZ,0.489,0.84,0.807,-0.99,1.288,1.232,1.142,-3.85,False,False,False
300845.SZ,0.442,0.669,0.687,-0.16,2.33,3.158,3.308,1.19,False,False,False
000989.SZ,0.625,0.802,0.791,0.33,1.212,0.82,0.799,-2.0,False,False,False
002134.SZ,0.633,0.656,0.646,0.29,0.879,0.885,0.85,-2.05,False,False,False
300303.SZ,1.324,4.252,5.09,-0.86,1.322,2.732,3.21,-1.74,True,False,False
300718.SZ,0.573,0.731,0.725,0.27,0.527,0.883,0.844,-3.21,False,False,False
301198.SZ,2.401,2.5,2.777,8.55,3.083,3.448,3.901,3.49,True,False,False
002140.SZ,1.433,1.496,1.556,3.23,1.018,1.777,1.861,0.86,True,False,False
300377.SZ,0.704,0.86,0.879,1.89,1.077,1.03,1.005,-5.18,False,False,False
002876.SZ,0.46,0.482,0.485,0.18,1.619,1.427,1.452,2.24,False,False,False
301170.SZ,0.538,1.142,1.178,-0.72,2.097,1.683,1.675,-4.63,False,False,False
000915.SZ,0.507,0.418,0.419,0.31,1.041,0.838,0.838,-0.62,False,False,False
002802.SZ,0.629,0.857,0.872,-0.14,1.579,1.215,1.21,-2.79,False,False,False
300784.SZ,0.534,0.455,0.434,-0.41,1.171,0.804,0.74,-5.07,False,False,False
301072.SZ,0.632,0.579,0.597,-0.4,1.619,0.98,0.983,-3.79,False,False,False
301469.SZ,1.737,1.766,1.914,-8.31,0.696,1.172,1.206,-4.5,True,False,False
000863.SZ,0.562,0.63,0.585,-0.69,1.065,0.931,0.848,-0.69,False,False,False
002900.SZ,0.58,0.567,0.558,-0.33,1.379,1.071,1.022,-3.52,False,False,False
301006.SZ,0.898,1.01,1.035,-1.45,2.202,1.306,1.299,-3.53,False,False,False
001326.SZ,1.157,0.958,1.083,3.91,1.144,1.029,1.142,-4.54,False,False,False
300686.SZ,0.646,0.792,0.772,-1.31,1.02,0.94,0.897,-1.71,False,False,False
300201.SZ,0.487,0.781,0.867,-1.16,1.233,1.103,1.255,3.09,False,False,False
002036.SZ,0.404,0.608,0.598,-0.44,1.01,1.004,0.957,-4.01,False,False,False
300275.SZ,0.304,0.583,0.572,-0.08,1.149,0.848,0.813,-3.72,False,False,False
000155.SZ,1.545,1.469,1.572,4.03,1.419,1.319,1.436,0.0,True,False,False
002042.SZ,1.068,1.229,1.288,1.33,1.422,1.314,1.358,-1.75,False,False,False
002459.SZ,0.724,0.621,0.623,0.92,0.933,0.634,0.624,-2.07,False,False,False
300955.SZ,0.574,1.067,0.977,-1.13,0.778,0.85,0.759,-2.8,False,False,False
300490.SZ,0.851,0.664,0.678,4.0,0.76,0.584,0.609,-1.34,False,False,False
301210.SZ,0.695,0.868,0.911,0.73,1.067,0.959,0.997,-1.31,False,False,False
003027.SZ,0.751,0.776,0.793,0.17,2.369,1.249,1.245,-4.18,False,False,False
300921.SZ,0.952,0.865,0.848,3.31,0.814,0.739,0.688,-7.0,False,False,False
300017.SZ,0.796,1.224,1.405,2.28,0.545,0.852,0.92,-3.51,False,False,False
000758.SZ,1.358,1.432,1.567,5.73,1.05,1.292,1.39,-2.54,True,False,False
300063.SZ,0.315,0.441,0.391,0.0,0.535,0.49,0.417,-3.87,False,False,False
300478.SZ,1.21,1.369,1.316,0.24,3.976,3.796,3.864,8.22,True,True,True
001872.SZ,1.389,2.148,2.222,1.69,1.307,2.307,2.421,0.98,True,False,False
002254.SZ,0.723,0.617,0.633,0.22,0.89,0.854,0.851,-2.91,False,False,False
002322.SZ,0.587,0.781,0.808,0.43,1.258,1.286,1.323,-1.42,False,False,False
002739.SZ,0.328,0.457,0.41,0.18,0.496,0.64,0.561,-3.02,False,False,False
300115.SZ,0.715,0.88,0.856,-2.54,0.722,1.001,0.941,-3.49,False,False,False
002356.SZ,3.088,2.701,2.702,9.9,3.23,3.52,3.88,9.95,True,True,True
300161.SZ,0.856,0.787,0.806,-0.06,0.9,0.975,0.978,-2.57,False,False,False
300857.SZ,1.82,1.229,1.436,7.19,0.726,0.948,1.106,-2.43,True,False,False
301366.SZ,0.655,1.098,1.11,-1.78,1.183,1.135,1.124,-2.56,False,False,False
300823.SZ,0.763,0.974,0.995,-2.07,1.877,1.319,1.309,-3.06,False,False,False
300592.SZ,0.386,0.298,0.295,-0.29,0.973,0.548,0.541,0.86,False,False,False
300189.SZ,0.836,0.971,1.01,3.33,0.917,1.04,1.105,1.49,False,False,False
301312.SZ,1.321,1.385,1.607,3.05,1.074,0.857,1.05,-2.93,True,False,False
002549.SZ,0.571,0.581,0.559,-0.23,1.301,1.007,0.975,0.33,False,False,False
002152.SZ,0.956,1.026,1.057,1.03,0.878,1.383,1.407,-1.96,False,False,False
000045.SZ,0.412,0.577,0.58,-0.75,1.432,0.937,0.91,-4.17,False,False,False
300365.SZ,0.86,0.59,0.585,1.43,1.762,1.433,1.425,-2.34,False,False,False
002126.SZ,1.09,0.829,0.934,2.7,1.014,0.779,0.885,0.27,False,False,False
000031.SZ,0.475,0.367,0.346,-0.29,0.69,0.388,0.364,-0.58,False,False,False
301591.SZ,0.506,0.453,0.451,-0.98,0.892,0.595,0.578,-2.61,False,False,False
300311.SZ,0.705,0.72,0.785,0.35,1.463,1.345,1.43,-3.66,False,False,False
300796.SZ,1.055,2.094,2.171,0.0,1.879,2.046,2.082,-2.12,False,False,False
001236.SZ,1.65,1.829,1.845,2.62,1.722,2.128,2.101,-1.37,True,False,False
301116.SZ,0.675,0.501,0.491,1.52,1.289,0.713,0.687,-2.82,False,False,False
002810.SZ,0.554,0.625,0.654,2.72,0.707,0.507,0.527,-2.35,False,False,False
000973.SZ,0.478,0.688,0.717,-1.31,0.613,0.721,0.73,-2.88,False,False,False
002864.SZ,0.795,0.647,0.645,-2.63,1.0,0.835,0.798,-3.98,False,False,False
301162.SZ,1.092,0.781,0.777,5.9,1.289,0.876,0.896,-0.48,False,False,False
300694.SZ,0.578,0.632,0.645,-0.08,1.826,0.963,0.956,-3.26,False,False,False
002912.SZ,0.851,0.893,0.916,1.59,1.516,1.843,1.824,-4.45,False,False,False
301060.SZ,0.682,0.512,0.491,1.46,1.741,0.855,0.796,-4.05,False,False,False
002966.SZ,0.659,0.785,0.78,0.25,1.728,1.429,1.433,1.72,False,False,False
300267.SZ,2.54,3.256,3.507,2.8,1.441,1.907,1.993,-3.86,True,False,False
002050.SZ,0.443,0.62,0.607,-1.41,0.624,0.882,0.836,-3.53,False,False,False
301088.SZ,0.447,0.479,0.459,0.56,1.146,1.352,1.271,-3.5,False,False,False
000528.SZ,1.158,1.005,1.038,0.51,1.008,1.312,1.325,-2.35,False,False,False
300608.SZ,0.739,1.094,1.141,2.44,1.328,1.19,1.185,-6.15,False,False,False
300213.SZ,0.331,0.486,0.476,-0.43,1.052,0.783,0.753,-2.56,False,False,False
000899.SZ,1.432,2.032,2.628,10.02,3.156,9.179,12.503,0.34,True,False,False
002024.SZ,1.42,0.721,0.715,1.95,0.868,0.915,0.896,-1.91,True,False,False
300785.SZ,0.372,0.615,0.535,-0.6,0.579,0.65,0.541,-4.22,False,False,False
001225.SZ,0.603,0.808,0.842,-2.9,0.892,1.055,1.058,-4.69,False,False,False
301105.SZ,0.754,0.597,0.61,-1.27,1.13,1.218,1.226,-0.19,False,False,False
002803.SZ,1.37,0.947,0.924,3.65,1.471,1.278,1.192,-5.1,True,False,False
000960.SZ,1.683,1.295,1.424,9.99,1.178,1.9,2.289,10.01,True,False,False
002877.SZ,0.695,1.071,1.089,0.31,2.183,1.789,1.77,-4.5,False,False,False
301171.SZ,0.367,0.502,0.444,0.5,0.747,0.595,0.508,-3.68,False,False,False
002141.SZ,1.055,3.478,3.705,-2.05,1.101,1.946,1.969,-4.18,False,False,False
000056.SZ,1.289,1.035,1.077,-0.89,1.577,1.205,1.157,-8.07,True,False,False
300376.SZ,0.479,0.888,0.924,-1.22,1.615,1.285,1.319,0.41,False,False,False
000988.SZ,1.658,1.93,2.145,1.48,2.263,1.867,2.225,5.69,True,True,True
002135.SZ,0.528,0.509,0.537,0.47,0.967,0.727,0.756,-0.93,False,False,False
301199.SZ,0.506,0.7,0.71,-0.63,1.978,1.29,1.272,-4.07,False,False,False
300719.SZ,0.472,0.981,1.017,-2.35,1.469,1.663,1.707,-1.74,False,False,False
300302.SZ,1.206,0.814,0.756,2.01,0.765,0.636,0.58,-3.42,True,False,False
300274.SZ,0.47,0.71,0.674,-0.79,1.23,1.271,1.233,3.38,False,False,False
002458.SZ,0.874,1.089,1.139,1.62,1.259,1.362,1.405,-1.69,False,False,False
002043.SZ,0.585,0.757,0.784,1.63,1.092,0.957,0.99,1.13,False,False,False
300200.SZ,0.439,0.538,0.512,-0.24,0.999,0.611,0.573,-2.33,False,False,False
002037.SZ,0.522,0.449,0.437,-0.33,1.201,1.186,1.139,-1.31,False,False,False
300687.SZ,2.047,2.17,2.184,5.29,1.305,1.848,1.771,-6.29,True,False,False
002901.SZ,0.822,0.67,0.657,1.44,1.197,0.781,0.755,-2.66,False,False,False
301007.SZ,1.009,1.2,1.205,-2.8,1.428,1.488,1.433,-4.87,False,False,False
000816.SZ,0.514,0.735,0.74,1.76,0.77,0.819,0.827,0.0,False,False,False
301468.SZ,0.844,1.213,1.336,-1.96,0.583,0.849,0.899,-2.97,False,False,False
301073.SZ,0.741,0.848,0.81,3.63,0.883,0.617,0.573,-4.82,False,False,False
002975.SZ,0.925,1.465,1.466,-5.93,0.74,0.993,0.983,-2.38,False,False,False
000862.SZ,2.293,3.148,3.369,3.77,1.423,2.299,2.459,-1.31,True,False,False
300004.SZ,1.45,1.339,1.381,6.75,0.639,0.828,0.857,-2.82,True,False,False
002233.SZ,0.834,0.836,0.823,-1.03,1.31,1.191,1.156,0.1,False,False,False
002628.SZ,2.606,2.451,2.68,10.02,2.785,5.528,6.714,5.69,True,True,True
300070.SZ,1.45,1.852,1.916,0.72,1.212,1.584,1.61,-2.13,True,False,False
002247.SZ,0.795,0.695,0.725,1.3,1.525,1.05,1.073,-3.22,False,False,False
301277.SZ,0.643,0.788,0.791,1.03,2.155,1.634,1.585,-4.53,False,False,False
300946.SZ,1.209,1.261,1.298,1.93,1.148,0.924,0.927,-2.95,True,False,False
003040.SZ,1.324,1.3,1.319,1.19,1.104,1.65,1.618,-4.08,True,False,False
300483.SZ,0.606,0.589,0.602,-2.03,2.081,2.891,3.297,19.82,False,True,False
300098.SZ,0.649,0.609,0.575,0.48,1.298,0.887,0.812,-4.14,False,False,False
301203.SZ,1.346,1.029,1.201,2.85,1.138,1.345,1.525,-4.74,True,False,False
301618.SZ,0.883,0.819,0.814,1.08,1.475,1.152,1.114,-3.71,False,False,False
300932.SZ,0.859,1.341,1.398,-0.95,0.977,0.972,1.015,-1.71,False,False,False
300844.SZ,0.858,0.549,0.545,2.17,1.236,0.8,0.779,-4.11,False,False,False
300830.SZ,1.898,1.248,1.27,20.0,0.985,1.6,1.644,-4.57,True,False,False
300581.SZ,0.589,0.756,0.75,-0.5,1.908,3.377,3.537,4.57,False,False,False
301301.SZ,1.002,1.094,1.102,1.07,1.122,0.906,0.903,-2.03,False,False,False
002331.SZ,0.354,0.5,0.467,-0.33,0.728,0.801,0.733,-2.73,False,False,False
300106.SZ,0.702,0.814,0.821,0.35,1.708,1.165,1.141,-4.67,False,False,False
002345.SZ,0.416,0.87,0.759,0.17,1.21,1.453,1.238,-3.14,False,False,False
300172.SZ,1.296,3.506,3.699,0.65,2.897,4.084,4.406,0.64,True,False,False
300569.SZ,1.599,1.692,1.769,0.31,1.114,1.192,1.225,-2.6,True,False,False
300252.SZ,0.501,0.973,0.99,-1.01,0.901,1.627,1.705,3.18,False,False,False
300649.SZ,0.464,0.66,0.662,0.52,2.091,1.502,1.451,-5.46,False,False,False
002065.SZ,1.146,1.137,1.115,1.9,1.46,1.335,1.264,-4.65,False,False,False
300226.SZ,0.636,0.77,0.779,0.17,1.426,1.041,1.009,-2.57,False,False,False
002011.SZ,0.677,1.021,1.063,-1.48,1.152,1.256,1.301,-0.37,False,False,False
001301.SZ,0.798,0.759,0.778,0.83,1.504,1.37,1.361,-4.45,False,False,False
301021.SZ,1.69,1.62,1.659,2.48,0.615,0.944,0.971,-2.63,True,False,False
002927.SZ,0.513,0.801,0.823,-0.63,1.712,1.451,1.505,1.28,False,False,False
000581.SZ,2.444,3.226,3.658,2.05,1.835,2.047,2.273,-1.18,True,False,False
000830.SZ,0.916,1.018,1.01,2.92,1.185,1.973,2.082,6.37,False,False,False
002496.SZ,0.945,1.105,1.19,1.55,1.227,1.237,1.307,-1.02,False,False,False
002953.SZ,0.577,0.737,0.749,0.15,0.8,0.822,0.825,-1.74,False,False,False
301055.SZ,1.539,1.053,1.045,2.97,1.229,1.057,1.023,-2.93,True,False,False
000932.SZ,0.848,0.935,1.01,1.21,1.012,0.947,1.027,1.19,False,False,False
002594.SZ,0.494,0.629,0.62,-0.59,5.168,4.115,4.264,8.36,False,True,False
001203.SZ,0.64,1.065,1.32,-1.79,1.427,1.562,1.818,-7.78,False,False,False
002825.SZ,0.456,0.756,0.774,0.0,1.837,1.268,1.267,-3.12,False,False,False
301123.SZ,0.361,1.117,1.113,-4.56,1.035,0.675,0.662,-2.91,False,False,False
301538.SZ,0.517,0.581,0.546,-2.11,0.793,0.901,0.83,-1.95,False,False,False
001277.SZ,0.433,0.381,0.371,-0.12,0.952,0.56,0.539,-2.04,False,False,False
301157.SZ,0.693,1.516,1.569,-2.49,0.87,1.348,1.361,-1.86,False,False,False
002851.SZ,1.517,1.547,1.597,-0.73,1.711,1.591,1.684,6.11,True,False,False
002167.SZ,1.93,1.757,1.924,10.03,1.453,3.036,3.395,-0.58,True,False,False
000070.SZ,1.381,1.218,1.351,-1.38,1.44,0.464,0.584,10.02,True,False,False
300350.SZ,0.967,0.845,0.841,1.59,2.075,1.44,1.416,-3.45,False,False,False
002508.SZ,0.493,0.43,0.429,-0.52,0.988,0.723,0.711,-2.0,False,False,False
000004.SZ,1.665,2.627,1.908,-3.63,0.796,0.7,0.487,-4.93,True,False,False
300324.SZ,1.042,0.67,0.64,1.04,0.931,0.76,0.708,-3.42,False,False,False
300862.SZ,0.63,0.703,0.718,0.04,0.939,1.022,1.023,-3.19,False,False,False
301353.SZ,0.512,0.73,0.738,-0.67,2.267,1.379,1.348,-4.05,False,False,False
002790.SZ,0.511,0.751,0.735,0.36,1.911,1.234,1.181,-3.66,False,False,False
300816.SZ,1.557,1.566,1.515,6.91,0.941,1.254,1.179,-3.57,True,False,False
301327.SZ,0.356,0.554,0.533,0.21,0.925,0.831,0.79,-2.29,False,False,False
002317.SZ,0.449,0.374,0.344,0.48,1.184,0.8,0.71,-4.43,False,False,False
300120.SZ,0.939,0.97,0.974,1.37,1.438,1.094,1.079,-3.62,False,False,False
002778.SZ,0.674,1.024,1.063,0.74,1.205,1.5,1.555,-0.3,False,False,False
002363.SZ,0.568,0.665,0.632,-0.88,1.21,0.885,0.82,-2.76,False,False,False
300154.SZ,0.585,0.726,0.734,-0.53,1.879,1.296,1.274,-4.26,False,False,False
000719.SZ,0.691,0.528,0.542,0.22,0.813,0.883,0.89,-1.48,False,False,False
300439.SZ,0.424,0.482,0.478,0.48,1.757,0.968,0.936,-3.37,False,False,False
300022.SZ,0.961,0.811,0.834,-0.12,1.271,1.098,1.134,-0.35,False,False,False
300988.SZ,0.494,0.692,0.736,-1.74,1.699,1.538,1.58,-4.99,False,False,False
002215.SZ,0.888,0.967,0.983,1.36,1.093,0.752,0.754,-2.51,False,False,False
300056.SZ,1.318,1.739,1.858,3.02,1.066,1.321,1.427,-1.08,True,False,False
002261.SZ,2.88,2.242,2.477,10.0,1.7,6.019,6.788,-1.89,True,False,False
301251.SZ,0.685,1.186,1.32,-3.95,1.346,1.353,1.568,4.18,False,False,False
300960.SZ,0.735,0.706,0.735,-0.04,1.752,1.492,1.515,-4.99,False,False,False
301225.SZ,0.751,0.901,0.825,0.07,1.072,1.288,1.144,-1.05,False,False,False
000785.SZ,0.548,0.427,0.41,0.68,1.123,0.88,0.83,-2.36,False,False,False
002289.SZ,0.703,0.711,0.719,-1.14,1.513,1.064,1.058,0.97,False,False,False
002692.SZ,0.572,0.805,0.822,0.0,1.633,1.162,1.162,-2.77,False,False,False
003012.SZ,0.487,0.49,0.484,-0.41,1.198,0.764,0.753,-0.69,False,False,False
300899.SZ,1.822,2.078,2.256,5.41,7.346,2.14,2.336,-0.05,True,False,False
002304.SZ,0.255,0.326,0.308,-0.09,0.661,0.646,0.599,-2.42,False,False,False
000608.SZ,1.162,1.432,1.459,-1.38,0.816,1.036,0.991,-5.04,False,False,False
300528.SZ,0.178,0.401,0.327,-0.41,0.45,0.582,0.454,-5.19,False,False,False
300133.SZ,0.179,0.436,0.397,-0.23,0.626,0.561,0.49,-4.77,False,False,False
002370.SZ,0.711,0.682,0.639,-0.72,1.411,1.012,0.918,-3.78,False,False,False
300147.SZ,0.956,0.853,0.87,0.92,0.845,0.989,0.977,-3.55,False,False,False
300871.SZ,0.719,0.632,0.608,1.4,0.918,0.704,0.649,-4.66,False,False,False
002398.SZ,0.462,0.469,0.451,1.04,1.016,0.764,0.714,-4.46,False,False,False
002783.SZ,0.559,0.581,0.577,0.78,0.872,0.777,0.774,-0.19,False,False,False
300805.SZ,0.335,0.375,0.348,1.69,0.853,0.565,0.503,-5.3,False,False,False
300973.SZ,0.459,0.616,0.591,-1.34,1.023,1.073,0.994,-2.78,False,False,False
301236.SZ,2.04,2.202,2.231,4.65,0.713,1.414,1.397,-2.93,True,False,False
000796.SZ,0.552,0.473,0.44,0.34,1.241,1.129,0.987,-6.66,False,False,False
002681.SZ,1.82,1.566,1.55,1.89,0.981,1.162,1.122,-3.25,True,False,False
300907.SZ,0.634,0.778,0.786,0.61,1.639,1.138,1.121,-4.11,False,False,False
003001.SZ,0.761,0.702,0.693,0.3,1.702,1.646,1.589,-3.11,False,False,False
300031.SZ,0.564,0.724,0.718,0.61,1.609,1.363,1.311,-4.14,False,False,False
002206.SZ,0.554,0.533,0.546,-0.27,0.752,0.833,0.838,-1.77,False,False,False
300045.SZ,0.702,0.707,0.679,0.26,1.532,1.856,1.847,5.98,False,False,False
002669.SZ,0.522,0.927,0.947,-0.65,1.075,0.939,0.937,-2.89,False,False,False
002272.SZ,2.128,4.026,4.703,1.35,2.312,3.253,3.965,4.73,True,False,False
301032.SZ,0.967,0.611,0.616,1.67,1.454,0.782,0.779,-2.86,False,False,False
301429.SZ,0.81,0.766,0.779,-0.05,1.813,1.196,1.194,-3.33,False,False,False
000592.SZ,1.948,1.745,1.85,6.97,1.517,1.594,1.757,2.71,True,False,False
000823.SZ,0.87,1.614,1.72,-3.91,0.994,1.199,1.262,-1.25,False,False,False
002485.SZ,1.295,0.68,0.76,4.95,0.0,0.365,0.433,4.91,True,False,False
001366.SZ,0.389,0.693,0.692,0.83,1.281,1.055,1.03,-2.95,False,False,False
002940.SZ,0.682,0.725,0.712,0.97,1.646,1.359,1.289,-4.6,False,False,False
301046.SZ,2.402,2.644,2.683,6.02,1.112,1.756,1.784,-1.42,True,False,False
300241.SZ,0.62,1.229,1.283,-0.76,1.709,1.404,1.426,-4.29,False,False,False
002076.SZ,0.396,0.764,0.748,0.45,1.09,1.25,1.196,-3.14,False,False,False
300235.SZ,0.454,0.677,0.647,0.49,1.498,0.875,0.819,-3.01,False,False,False
002419.SZ,0.416,0.539,0.533,-0.17,1.007,1.203,1.158,-3.67,False,False,False
002174.SZ,0.338,0.462,0.433,0.45,1.121,1.09,0.981,-5.0,False,False,False
000063.SZ,1.16,0.964,0.964,0.21,1.022,1.044,1.033,-2.1,False,False,False
300343.SZ,1.563,1.545,1.674,2.86,1.026,1.35,1.463,0.0,True,False,False
300758.SZ,0.384,0.402,0.37,0.58,0.751,0.517,0.458,-5.19,False,False,False
002100.SZ,1.531,1.117,1.123,1.84,0.972,0.843,0.85,-0.56,True,False,False
000017.SZ,0.372,0.217,0.209,0.65,1.162,0.503,0.481,-0.78,False,False,False
300337.SZ,1.029,1.201,1.175,3.2,0.766,0.982,0.947,-2.46,False,False,False
000921.SZ,0.337,0.436,0.43,0.13,1.293,1.163,1.128,-1.77,False,False,False
002587.SZ,0.559,0.849,0.865,0.14,1.643,1.23,1.22,-4.19,False,False,False
001210.SZ,0.467,0.592,0.587,-1.15,1.017,0.776,0.762,-2.45,False,False,False
002836.SZ,0.614,0.695,0.681,-0.13,1.13,1.025,0.976,-3.21,False,False,False
301130.SZ,0.744,0.768,0.767,1.28,1.65,1.26,1.233,-2.8,False,False,False
000955.SZ,0.848,0.707,0.716,1.56,2.406,1.964,1.897,-6.81,False,False,False
002842.SZ,0.902,0.663,0.906,10.01,0.744,1.145,1.708,10.01,False,False,False
300184.SZ,1.289,1.959,2.033,1.97,0.716,1.254,1.265,-3.42,True,False,False
000657.SZ,1.065,0.941,1.218,10.0,0.687,1.283,1.778,4.23,False,False,False
300577.SZ,0.653,0.457,0.447,1.09,1.356,0.874,0.833,-3.71,False,False,False
002734.SZ,1.824,1.969,2.193,9.98,0.697,1.359,1.484,-4.0,True,False,False
000623.SZ,0.746,0.607,0.587,1.06,1.043,1.141,1.093,-1.0,False,False,False
301383.SZ,1.874,1.756,1.703,1.79,2.313,1.867,1.86,1.52,True,False,False
300118.SZ,0.708,0.793,0.723,6.55,0.762,0.576,0.516,-5.51,False,False,False
300503.SZ,0.392,0.553,0.497,-2.8,0.703,0.554,0.487,-1.9,False,False,False
000755.SZ,1.448,0.797,0.801,1.89,1.594,1.461,1.487,1.48,True,False,False
300475.SZ,0.703,0.612,0.588,0.51,0.555,0.635,0.602,-2.77,False,False,False
002259.SZ,0.484,0.545,0.57,1.22,0.833,0.588,0.618,-0.34,False,False,False
002642.SZ,1.564,1.741,1.762,2.94,1.868,2.159,2.1,-5.83,True,False,False
000721.SZ,0.419,0.476,0.456,0.46,1.303,0.874,0.815,-3.44,False,False,False
301281.SZ,1.33,1.453,1.8,5.96,1.161,1.25,1.571,-3.2,True,False,False
300401.SZ,0.626,0.744,0.722,-0.29,0.426,0.652,0.624,-0.92,False,False,False
002636.SZ,1.017,0.708,0.75,0.85,0.893,0.805,0.846,0.07,False,False,False
300086.SZ,0.472,0.49,0.459,0.65,0.925,0.818,0.743,-3.75,False,False,False
301606.SZ,0.516,0.617,0.598,-1.46,0.734,0.753,0.722,-0.48,False,False,False
301269.SZ,0.461,0.649,0.62,-0.35,0.908,0.697,0.658,-1.85,False,False,False
300958.SZ,1.432,1.692,1.748,-2.16,1.399,1.15,1.159,-2.97,True,False,False
000525.SZ,1.278,1.3,1.39,1.93,0.903,1.128,1.169,-3.5,True,False,False
002983.SZ,0.825,0.82,0.802,-4.08,0.81,0.6,0.572,-2.57,False,False,False
301085.SZ,1.393,1.437,1.437,2.82,0.607,0.831,0.799,-4.66,True,False,False
300605.SZ,0.583,0.886,0.887,0.73,2.131,1.589,1.516,-6.61,False,False,False
002432.SZ,0.627,1.047,1.074,1.42,4.007,3.855,4.204,10.0,False,True,False
002029.SZ,0.892,0.71,0.672,1.51,1.18,0.878,0.808,-3.59,False,False,False
000551.SZ,0.391,0.531,0.53,-0.58,1.064,0.738,0.719,-3.65,False,False,False
300671.SZ,0.694,0.577,0.533,-3.08,0.503,0.41,0.367,-4.08,False,False,False
