日期,股票代码,竞价价格,昨收价格,成交量,成交额,时间戳
2026-02-13,002858.SZ,16.77,16.75,1106,1849100,2026-02-13T09:31:06.913325
2026-02-13,301560.SZ,36.96,37.25,824,3054900,2026-02-13T09:31:06.923334
2026-02-13,688592.SH,48.48,48.17,174,842800,2026-02-13T09:31:06.903348
2026-02-13,301206.SZ,27.23,27.18,75,204400,2026-02-13T09:31:06.921807
2026-02-13,000721.SZ,8.9,8.81,3324,2950400,2026-02-13T09:31:06.907282
2026-02-13,688049.SH,54.97,54.9,1491,8175800,2026-02-13T09:31:06.901830
2026-02-13,600970.SH,10.73,10.8,4323,4651600,2026-02-13T09:31:06.894273
2026-02-13,603379.SH,67.08,68.79,3591,24243800,2026-02-13T09:31:06.897285
2026-02-13,603167.SH,9.620000000000001,9.63,1015,978100,2026-02-13T09:31:06.897285
2026-02-13,000999.SZ,28.78,28.88,4074,11746500,2026-02-13T09:31:06.908805
2026-02-13,688636.SH,46.85,46.99,992,4640200,2026-02-13T09:31:06.903348
2026-02-13,603022.SH,11.47,11.46,1832,2105800,2026-02-13T09:31:06.895780
2026-02-13,002003.SZ,10.58,10.64,2836,3011600,2026-02-13T09:31:06.908805
2026-02-13,000006.SZ,9.39,9.2,14909,13858100,2026-02-13T09:31:06.905405
2026-02-13,600130.SH,4.29,4.29,1403,600500,2026-02-13T09:31:06.891237
2026-02-13,603626.SH,27.65,27.3,11032,30010600,2026-02-13T09:31:06.898793
2026-02-13,001255.SZ,40.2,40.49,787,3166300,2026-02-13T09:31:06.908805
2026-02-13,688365.SH,25.9,25.56,9646,24892400,2026-02-13T09:31:06.903348
2026-02-13,301393.SZ,52.7,53,130,686500,2026-02-13T09:31:06.921807
2026-02-13,601156.SH,19.06,19.26,4580,8762300,2026-02-13T09:31:06.895780
2026-02-13,300959.SZ,92.78,93.28,326,3027100,2026-02-13T09:31:06.920532
2026-02-13,002222.SZ,73.47,74.03,4653,34359300,2026-02-13T09:31:06.910313
2026-02-13,300301.SZ,2.46,2.48,2196,542100,2026-02-13T09:31:06.916970
2026-02-13,000048.SZ,18.02,18.06,2158,3885200,2026-02-13T09:31:06.905405
2026-02-13,002249.SZ,10.65,10.74,12324,13141000,2026-02-13T09:31:06.910313
2026-02-13,300916.SZ,32.15,32.16,589,1890100,2026-02-13T09:31:06.919015
2026-02-13,002615.SZ,9.69,9.65,43440,42112900,2026-02-13T09:31:06.911820
2026-02-13,000831.SZ,57.2,58.36,14890,85555900,2026-02-13T09:31:06.907282
2026-02-13,300854.SZ,23.23,23.27,586,1358900,2026-02-13T09:31:06.919015
2026-02-13,603566.SH,13.92,13.9,618,858700,2026-02-13T09:31:06.898793
2026-02-13,600326.SH,11.16,11.15,4366,4865700,2026-02-13T09:31:06.891237
2026-02-13,001366.SZ,14.75,14.75,1151,1699500,2026-02-13T09:31:06.908805
2026-02-13,002157.SZ,3.14,3.14,25990,8177400,2026-02-13T09:31:06.910313
2026-02-13,688565.SH,13.22,13.26,1043,1380000,2026-02-13T09:31:06.903348
2026-02-13,601369.SH,11.14,11.21,3351,3738500,2026-02-13T09:31:06.895780
2026-02-13,603286.SH,71.53,71.66,832,5968500,2026-02-13T09:31:06.897285
2026-02-13,601577.SH,10.07,10.02,11381,11445800,2026-02-13T09:31:06.895780
2026-02-13,300935.SZ,36.01,36,370,1339400,2026-02-13T09:31:06.919015
2026-02-13,002745.SZ,8.96,9.01,9305,8368400,2026-02-13T09:31:06.913325
2026-02-13,600426.SH,35.73,36.49,7281,26155300,2026-02-13T09:31:06.892754
2026-02-13,000663.SZ,8.08,8,8118,6566000,2026-02-13T09:31:06.907282
2026-02-13,000014.SZ,14.08,14.04,7417,10546200,2026-02-13T09:31:06.905405
2026-02-13,002910.SZ,12.08,12.05,9042,11042700,2026-02-13T09:31:06.913325
2026-02-13,600061.SH,7.75,7.73,8632,6684100,2026-02-13T09:31:06.891237
2026-02-13,600076.SH,4.12,4.01,43855,17962700,2026-02-13T09:31:06.891237
2026-02-13,002715.SZ,17.06,17,1143,1938900,2026-02-13T09:31:06.913325
2026-02-13,300629.SZ,25.23,25.1,1872,4705300,2026-02-13T09:31:06.917482
2026-02-13,603860.SH,33.05,33.07,353,1172200,2026-02-13T09:31:06.898793
2026-02-13,688433.SH,81.78,81.64,998,8182900,2026-02-13T09:31:06.903348
2026-02-13,301047.SZ,73.94,73.84,136,1007700,2026-02-13T09:31:06.920532
2026-02-13,301567.SZ,48.51,48.75,296,1435600,2026-02-13T09:31:06.923334
2026-02-13,002943.SZ,78.72,80.22,2814,22072200,2026-02-13T09:31:06.913325
2026-02-13,001211.SZ,28.58,28.42,1117,3194400,2026-02-13T09:31:06.908805
2026-02-13,002788.SZ,15.56,15.52,4360,6778700,2026-02-13T09:31:06.913325
2026-02-13,600339.SH,3.87,4.01,62401,24265300,2026-02-13T09:31:06.891237
2026-02-13,603519.SH,13.66,13.64,944,1287400,2026-02-13T09:31:06.898793
2026-02-13,000592.SZ,10.91,10.46,236743,256746400,2026-02-13T09:31:06.907282
2026-02-13,002226.SZ,6.100000000000001,6.12,6283,3842400,2026-02-13T09:31:06.910313
2026-02-13,300709.SZ,39.59,39.68,1409,5565600,2026-02-13T09:31:06.919015
2026-02-13,601208.SH,27.88,28.12,13964,38838600,2026-02-13T09:31:06.895780
2026-02-13,600749.SH,16.57,16.46,986,1634100,2026-02-13T09:31:06.894273
2026-02-13,300188.SZ,17.55,15.96,148100,250186600,2026-02-13T09:31:06.914830
2026-02-13,300445.SZ,23.2,23.2,925,2140800,2026-02-13T09:31:06.917482
2026-02-13,603605.SH,73.5,73.3,625,4591500,2026-02-13T09:31:06.898793
2026-02-13,605089.SH,27.72,27.57,309,856300,2026-02-13T09:31:06.900298
2026-02-13,600563.SH,112.29,112.7,1011,11344100,2026-02-13T09:31:06.892754
2026-02-13,300020.SZ,4.37,4.36,2517,1099800,2026-02-13T09:31:06.914830
2026-02-13,603315.SH,16.1,16.27,4542,7335300,2026-02-13T09:31:06.897285
2026-02-13,603229.SH,9.72,9.72,1512,1469400,2026-02-13T09:31:06.897285
2026-02-13,002821.SZ,102.89,103.45,661,6827500,2026-02-13T09:31:06.913325
2026-02-13,688425.SH,5.31,5.34,6119,3254600,2026-02-13T09:31:06.903348
2026-02-13,600724.SH,6.640000000000001,6.7,4131,2756800,2026-02-13T09:31:06.894273
2026-02-13,688809.SH,322.01,328.29,650,21061400,2026-02-13T09:31:06.904884
2026-02-13,002391.SZ,6.31,6.31,2028,1278400,2026-02-13T09:31:06.910313
2026-02-13,002510.SZ,7.74,7.73,47622,36378300,2026-02-13T09:31:06.911820
2026-02-13,300532.SZ,12.52,12.53,1479,1846600,2026-02-13T09:31:06.917482
2026-02-13,600740.SH,4.58,4.61,66777,30938600,2026-02-13T09:31:06.894273
2026-02-13,000686.SZ,9.040000000000001,9.03,3836,3465900,2026-02-13T09:31:06.907282
2026-02-13,002436.SZ,22.61,22.76,18716,42282800,2026-02-13T09:31:06.911820
2026-02-13,688238.SH,7.140000000000001,7.15,1762,1259600,2026-02-13T09:31:06.901830
2026-02-13,605008.SH,13.1,13.12,444,582500,2026-02-13T09:31:06.900298
2026-02-13,002395.SZ,19.32,19.31,1336,2586600,2026-02-13T09:31:06.911820
2026-02-13,601021.SH,57.14,57.4,1276,7318200,2026-02-13T09:31:06.895780
2026-02-13,600818.SH,9.790000000000001,9.78,497,487400,2026-02-13T09:31:06.894273
2026-02-13,688450.SH,31.21,31.2,302,944200,2026-02-13T09:31:06.903348
2026-02-13,000567.SZ,5.78,5.76,1352,780400,2026-02-13T09:31:06.907282
2026-02-13,603131.SH,24.26,24.26,1404,3404100,2026-02-13T09:31:06.897285
2026-02-13,301263.SZ,32.15,32.17,268,861900,2026-02-13T09:31:06.921807
2026-02-13,301230.SZ,46.91,46.71,1546,7274400,2026-02-13T09:31:06.921807
2026-02-13,605167.SH,17.32,17.47,872,1513000,2026-02-13T09:31:06.900298
2026-02-13,600969.SH,9.41,9.48,5219,4933500,2026-02-13T09:31:06.894273
2026-02-13,002783.SZ,9.94,9.94,1374,1362400,2026-02-13T09:31:06.913325
2026-02-13,600798.SH,3.73,3.75,13038,4863300,2026-02-13T09:31:06.894273
2026-02-13,601211.SH,19.83,19.91,16585,32989700,2026-02-13T09:31:06.895780
2026-02-13,603161.SH,15.89,15.84,885,1405800,2026-02-13T09:31:06.897285
2026-02-13,001280.SZ,91.09,92.64,10337,94192800,2026-02-13T09:31:06.908805
2026-02-13,002644.SZ,9.15,9.11,2671,2437100,2026-02-13T09:31:06.911820
2026-02-13,300074.SZ,4.96,4.96,5949,2947500,2026-02-13T09:31:06.914830
2026-02-13,301419.SZ,36.08,36.2,1338,4817400,2026-02-13T09:31:06.921807
2026-02-13,603619.SH,32.62,34.52,26648,89105700,2026-02-13T09:31:06.898793
2026-02-13,688278.SH,72.94,72.21,582,4212900,2026-02-13T09:31:06.901830
2026-02-13,002352.SZ,37.94,38.18,6227,23680800,2026-02-13T09:31:06.910313
2026-02-13,002848.SZ,12.29,12.29,3366,4148500,2026-02-13T09:31:06.913325
2026-02-13,688435.SH,61.4,61.2,941,5742000,2026-02-13T09:31:06.903348
2026-02-13,300359.SZ,5.9,5.88,4962,2926200,2026-02-13T09:31:06.916970
2026-02-13,300169.SZ,6.76,6.7,2904,1953500,2026-02-13T09:31:06.914830
2026-02-13,603408.SH,13.48,13.5,392,529400,2026-02-13T09:31:06.898793
2026-02-13,300107.SZ,9.28,8.68,127477,119154500,2026-02-13T09:31:06.914830
2026-02-13,688115.SH,49.09,48.9,146,714400,2026-02-13T09:31:06.901830
2026-02-13,000526.SZ,37.77,37.72,95,358400,2026-02-13T09:31:06.906279
2026-02-13,600894.SH,9.67,9.62,1364,1310100,2026-02-13T09:31:06.894273
2026-02-13,301187.SZ,24.2,24.19,173,419200,2026-02-13T09:31:06.921807
2026-02-13,002805.SZ,16.32,16.36,992,1616500,2026-02-13T09:31:06.913325
2026-02-13,688710.SH,57.85,57.99,150,870300,2026-02-13T09:31:06.904884
2026-02-13,603688.SH,46.5,47.47,31993,151376100,2026-02-13T09:31:06.898793
2026-02-13,600708.SH,4.27,4.26,6517,2795100,2026-02-13T09:31:06.894273
2026-02-13,301213.SZ,75.45,75.18,520,3919800,2026-02-13T09:31:06.921807
2026-02-13,688262.SH,44.02,44.92,8220,36111800,2026-02-13T09:31:06.901830
2026-02-13,301678.SZ,73.4,73.3,833,6092200,2026-02-13T09:31:06.923334
2026-02-13,300199.SZ,18.61,18.34,10356,19252700,2026-02-13T09:31:06.914830
2026-02-13,603320.SH,24.71,24.99,2437,6055800,2026-02-13T09:31:06.897285
2026-02-13,300332.SZ,5.39,5.42,2888,1558700,2026-02-13T09:31:06.916970
2026-02-13,002809.SZ,12.86,12.83,9092,11753800,2026-02-13T09:31:06.913325
2026-02-13,000504.SZ,8.73,8.66,1735,1500500,2026-02-13T09:31:06.906279
2026-02-13,300122.SZ,17.16,17.07,5740,9855000,2026-02-13T09:31:06.914830
2026-02-13,002009.SZ,33.11,32.4,38230,126775900,2026-02-13T09:31:06.908805
2026-02-13,600692.SH,8,7.96,1604,1280200,2026-02-13T09:31:06.894273
2026-02-13,601677.SH,16.03,16.22,10810,17377800,2026-02-13T09:31:06.895780
2026-02-13,301149.SZ,12.29,12.16,4588,5659600,2026-02-13T09:31:06.920532
2026-02-13,601101.SH,7.75,7.9,7901,6172000,2026-02-13T09:31:06.895780
2026-02-13,600176.SH,26.07,27.48,73085,194142300,2026-02-13T09:31:06.891237
2026-02-13,603787.SH,13.52,13.52,597,805200,2026-02-13T09:31:06.898793
2026-02-13,688432.SH,14.39,14.45,5922,8486100,2026-02-13T09:31:06.903348
2026-02-13,002092.SZ,7.18,7.25,31313,22593500,2026-02-13T09:31:06.908805
2026-02-13,605162.SH,9.26,9.27,448,414300,2026-02-13T09:31:06.900298
2026-02-13,300418.SZ,61.23,63.01,69629,426741900,2026-02-13T09:31:06.917482
2026-02-13,300736.SZ,20.63,20.8,1702,3546800,2026-02-13T09:31:06.919015
2026-02-13,600039.SH,9.56,9.64,4632,4446800,2026-02-13T09:31:06.891237
2026-02-13,301099.SZ,46.19,46.46,905,4162400,2026-02-13T09:31:06.920532
2026-02-13,688662.SH,57.85,58.34,1905,10881700,2026-02-13T09:31:06.903348
2026-02-13,600755.SH,6.63,6.63,3216,2129000,2026-02-13T09:31:06.894273
2026-02-13,300922.SZ,22.88,22.9,592,1353000,2026-02-13T09:31:06.919015
2026-02-13,603359.SH,6.96,6.91,4199,2907100,2026-02-13T09:31:06.897285
2026-02-13,600052.SH,4.72,4.71,6929,3263500,2026-02-13T09:31:06.891237
2026-02-13,301210.SZ,40.45,40.46,964,3889900,2026-02-13T09:31:06.921807
2026-02-13,000039.SZ,11.29,11.51,25821,29493300,2026-02-13T09:31:06.905405
2026-02-13,002050.SZ,52.03,52.67,28665,149245800,2026-02-13T09:31:06.908805
2026-02-13,600547.SH,46.12,46.95,28852,132435100,2026-02-13T09:31:06.892754
2026-02-13,688033.SH,9.78,9.78,23201,22677300,2026-02-13T09:31:06.901830
2026-02-13,688759.SH,43.13,43.1,158,679200,2026-02-13T09:31:06.904884
2026-02-13,300642.SZ,18.67,18.64,476,888700,2026-02-13T09:31:06.917482
2026-02-13,688376.SH,65.84,65.5,764,4999200,2026-02-13T09:31:06.903348
2026-02-13,300182.SZ,8.790000000000001,8.95,442720,387251000,2026-02-13T09:31:06.914830
2026-02-13,601900.SH,14.78,14.81,4144,6142200,2026-02-13T09:31:06.895780
2026-02-13,688047.SH,158.98,161,2073,32937100,2026-02-13T09:31:06.901830
2026-02-13,600232.SH,8.77,8.73,1435,1252000,2026-02-13T09:31:06.891237
2026-02-13,603980.SH,8.5,8.64,60883,53242500,2026-02-13T09:31:06.900298
2026-02-13,002569.SZ,13.73,13.68,257,351900,2026-02-13T09:31:06.911820
2026-02-13,002738.SZ,83.60000000000001,85.66,10009,84010900,2026-02-13T09:31:06.913325
2026-02-13,002028.SZ,214,218.49,2879,62115400,2026-02-13T09:31:06.908805
2026-02-13,300094.SZ,3.87,3.79,66710,25838900,2026-02-13T09:31:06.914830
2026-02-13,002244.SZ,11.53,11.68,4372,5070400,2026-02-13T09:31:06.910313
2026-02-13,688168.SH,72.99,72.31,453,3335100,2026-02-13T09:31:06.901830
2026-02-13,000856.SZ,11.22,11.11,3465,3902300,2026-02-13T09:31:06.907282
2026-02-13,002031.SZ,7.73,7.7,7502,5786100,2026-02-13T09:31:06.908805
2026-02-13,002756.SZ,50.36,50.9,8017,40410000,2026-02-13T09:31:06.913325
2026-02-13,000607.SZ,5.08,5.06,14348,7286400,2026-02-13T09:31:06.907282
2026-02-13,001228.SZ,32.28,32.47,721,2329600,2026-02-13T09:31:06.908805
2026-02-13,688322.SH,93.17,94.54,1887,17575100,2026-02-13T09:31:06.901830
2026-02-13,300859.SZ,37.02,36.82,4536,16719200,2026-02-13T09:31:06.919015
2026-02-13,688775.SH,224,221.69,462,10307600,2026-02-13T09:31:06.904884
2026-02-13,301298.SZ,17.07,17,555,945000,2026-02-13T09:31:06.921807
2026-02-13,300286.SZ,28.21,28.48,1726,4868900,2026-02-13T09:31:06.916335
2026-02-13,300347.SZ,63.25,64.02,3180,20170300,2026-02-13T09:31:06.916970
2026-02-13,600235.SH,7.140000000000001,7.13,1904,1357200,2026-02-13T09:31:06.891237
2026-02-13,603365.SH,20.45,20.62,372,761300,2026-02-13T09:31:06.897285
2026-02-13,000850.SZ,5.71,5.8,3096,1770900,2026-02-13T09:31:06.907282
2026-02-13,600711.SH,16.78,16.98,84966,141110200,2026-02-13T09:31:06.894273
2026-02-13,688411.SH,218.5,222.81,627,13797900,2026-02-13T09:31:06.903348
2026-02-13,002467.SZ,7.31,7.15,156601,114902400,2026-02-13T09:31:06.911820
2026-02-13,000554.SZ,7.8,8.03,32140,25127500,2026-02-13T09:31:06.906279
2026-02-13,300821.SZ,12.06,12.11,4567,5507900,2026-02-13T09:31:06.919015
2026-02-13,301092.SZ,36.69,36.85,276,1011700,2026-02-13T09:31:06.920532
2026-02-13,002620.SZ,6.37,6.33,728,463100,2026-02-13T09:31:06.911820
2026-02-13,600572.SH,4.48,4.47,8091,3626300,2026-02-13T09:31:06.892754
2026-02-13,301158.SZ,24.11,24.55,3486,8440900,2026-02-13T09:31:06.920532
2026-02-13,603040.SH,103.54,104.48,439,4542400,2026-02-13T09:31:06.895780
2026-02-13,000652.SZ,4.15,4.13,3045,1259600,2026-02-13T09:31:06.907282
2026-02-13,002345.SZ,13.81,13.94,4919,6777100,2026-02-13T09:31:06.910313
2026-02-13,002392.SZ,8.41,8.47,4017,3373800,2026-02-13T09:31:06.911820
2026-02-13,301151.SZ,20.01,20,420,838500,2026-02-13T09:31:06.920532
2026-02-13,688083.SH,68.79,68.86,274,1883800,2026-02-13T09:31:06.901830
2026-02-13,300723.SZ,33.63,33.6,1269,4277300,2026-02-13T09:31:06.919015
2026-02-13,300946.SZ,49.22,49.32,213,1046100,2026-02-13T09:31:06.919015
2026-02-13,688249.SH,35.99,36.45,8816,31760500,2026-02-13T09:31:06.901830
2026-02-13,600351.SH,6.640000000000001,6.63,2738,1814600,2026-02-13T09:31:06.891237
2026-02-13,688807.SH,202.45,205.98,1128,22899800,2026-02-13T09:31:06.904884
2026-02-13,000401.SZ,5.08,5.13,4454,2271300,2026-02-13T09:31:06.906279
2026-02-13,688103.SH,62.9,63.03,321,2025200,2026-02-13T09:31:06.901830
2026-02-13,603203.SH,38.8,39.01,775,2997300,2026-02-13T09:31:06.897285
2026-02-13,300257.SZ,18.8,19.02,1776,3345900,2026-02-13T09:31:06.916335
2026-02-13,000419.SZ,6.57,6.52,7423,4868000,2026-02-13T09:31:06.906279
2026-02-13,002192.SZ,52.5,53.38,3604,18859800,2026-02-13T09:31:06.910313
2026-02-13,688063.SH,61.96,62.2,699,4331100,2026-02-13T09:31:06.901830
2026-02-13,600546.SH,11.1,11.33,9212,10315800,2026-02-13T09:31:06.892754
2026-02-13,600178.SH,12.38,12.33,297,366200,2026-02-13T09:31:06.891237
2026-02-13,000517.SZ,2.23,2.25,30096,6732300,2026-02-13T09:31:06.906279
2026-02-13,301448.SZ,43.53,43.59,324,1408600,2026-02-13T09:31:06.921807
2026-02-13,688107.SH,30.69,30.76,1759,5373000,2026-02-13T09:31:06.901830
2026-02-13,003000.SZ,11.35,11.32,701,794800,2026-02-13T09:31:06.914830
2026-02-13,600998.SH,5.2,5.21,6380,3318600,2026-02-13T09:31:06.894273
2026-02-13,300525.SZ,13.05,13.05,5082,6618000,2026-02-13T09:31:06.917482
2026-02-13,301239.SZ,34.27,33.91,947,3239900,2026-02-13T09:31:06.921807
2026-02-13,600071.SH,21.18,21.15,198,418300,2026-02-13T09:31:06.891237
2026-02-13,300408.SZ,57.77,58.98,8053,46648300,2026-02-13T09:31:06.917482
2026-02-13,601089.SH,26.15,26.15,379,989700,2026-02-13T09:31:06.895780
2026-02-13,002552.SZ,20.16,20.35,8649,17333300,2026-02-13T09:31:06.911820
2026-02-13,300596.SZ,46.71,47.29,1697,7932500,2026-02-13T09:31:06.917482
2026-02-13,002492.SZ,9.23,9.3,1217,1129300,2026-02-13T09:31:06.911820
2026-02-13,002733.SZ,19.79,19.82,968,1912200,2026-02-13T09:31:06.913325
2026-02-13,688184.SH,10.44,10.51,101,105500,2026-02-13T09:31:06.901830
2026-02-13,600116.SH,6.58,6.62,1847,1218100,2026-02-13T09:31:06.891237
2026-02-13,002295.SZ,11.77,11.72,719,842100,2026-02-13T09:31:06.910313
2026-02-13,688519.SH,107.16,105.49,1970,20903700,2026-02-13T09:31:06.903348
2026-02-13,603060.SH,6.82,6.8,1873,1274500,2026-02-13T09:31:06.897285
2026-02-13,000525.SZ,6.27,6.24,24612,15348600,2026-02-13T09:31:06.906279
2026-02-13,600100.SH,9.48,9.45,18672,17629200,2026-02-13T09:31:06.891237
2026-02-13,002849.SZ,18.18,18.22,2124,3863900,2026-02-13T09:31:06.913325
2026-02-13,001338.SZ,12.41,12.35,2376,2941800,2026-02-13T09:31:06.908805
2026-02-13,002004.SZ,5.46,5.46,4332,2362000,2026-02-13T09:31:06.908805
2026-02-13,301173.SZ,46.81,46.88,97,455000,2026-02-13T09:31:06.920532
2026-02-13,001259.SZ,34.4,34.87,1219,4222900,2026-02-13T09:31:06.908805
2026-02-13,300417.SZ,14.27,14.24,1896,2698800,2026-02-13T09:31:06.917482
2026-02-13,001382.SZ,20.62,20.73,411,846200,2026-02-13T09:31:06.908805
2026-02-13,301486.SZ,235.17,235,4102,96149600,2026-02-13T09:31:06.923334
2026-02-13,000877.SZ,5.42,5.45,5351,2908900,2026-02-13T09:31:06.907282
2026-02-13,600694.SH,18.02,17.93,640,1150700,2026-02-13T09:31:06.894273
2026-02-13,688692.SH,267.46,267.67,374,9952900,2026-02-13T09:31:06.904884
2026-02-13,688301.SH,121.53,122.6,275,3352100,2026-02-13T09:31:06.901830
2026-02-13,002159.SZ,18.7,18.71,4760,8960600,2026-02-13T09:31:06.910313
2026-02-13,603986.SH,309.87,303.24,15739,479006600,2026-02-13T09:31:06.900298
2026-02-13,300390.SZ,47.99,48.35,7354,35363600,2026-02-13T09:31:06.917482
2026-02-13,300382.SZ,13.93,14.02,2030,2828600,2026-02-13T09:31:06.916970
2026-02-13,001218.SZ,25.65,25.73,572,1470900,2026-02-13T09:31:06.908805
2026-02-13,600719.SH,6.48,6.49,2784,1808200,2026-02-13T09:31:06.894273
2026-02-13,002268.SZ,20.26,19.92,8197,16496500,2026-02-13T09:31:06.910313
2026-02-13,300803.SZ,119.05,118.47,3098,36832000,2026-02-13T09:31:06.919015
2026-02-13,300804.SZ,45.69,45.87,2164,9874500,2026-02-13T09:31:06.919015
2026-02-13,600231.SH,2.3,2.32,3498,806500,2026-02-13T09:31:06.891237
2026-02-13,001213.SZ,4.16,4.18,4962,2069400,2026-02-13T09:31:06.908805
2026-02-13,300756.SZ,49.3,49.39,358,1769800,2026-02-13T09:31:06.919015
2026-02-13,000620.SZ,3.2,3.18,58344,18572300,2026-02-13T09:31:06.907282
2026-02-13,300698.SZ,42.2,42.19,1276,5355200,2026-02-13T09:31:06.919015
2026-02-13,002095.SZ,18.63,18.51,691,1282400,2026-02-13T09:31:06.908805
2026-02-13,002587.SZ,6.98,6.92,5332,3709300,2026-02-13T09:31:06.911820
2026-02-13,300638.SZ,30.59,30.72,6386,19404300,2026-02-13T09:31:06.917482
2026-02-13,605300.SH,11.63,11.59,1083,1256700,2026-02-13T09:31:06.900298
2026-02-13,300483.SZ,16.9,17.18,6793,11477600,2026-02-13T09:31:06.917482
2026-02-13,600423.SH,3.88,3.86,3439,1329200,2026-02-13T09:31:06.892754
2026-02-13,600771.SH,17.91,17.92,910,1631600,2026-02-13T09:31:06.894273
2026-02-13,688381.SH,24.93,24.95,1244,3084600,2026-02-13T09:31:06.903348
2026-02-13,300770.SZ,47.49,47.17,4094,19341400,2026-02-13T09:31:06.919015
2026-02-13,000710.SZ,12.42,12.35,1689,2097100,2026-02-13T09:31:06.907282
2026-02-13,002079.SZ,11.46,11.51,14726,16809900,2026-02-13T09:31:06.908805
2026-02-13,300398.SZ,28.9,29.22,20850,59827600,2026-02-13T09:31:06.917482
2026-02-13,002256.SZ,3.61,3.61,11655,4188700,2026-02-13T09:31:06.910313
2026-02-13,002284.SZ,16.29,16.34,3582,5844500,2026-02-13T09:31:06.910313
2026-02-13,002638.SZ,3.02,3.02,6012,1815900,2026-02-13T09:31:06.911820
2026-02-13,603898.SH,15.64,15.59,852,1331800,2026-02-13T09:31:06.898793
2026-02-13,603126.SH,7.77,7.81,2663,2073900,2026-02-13T09:31:06.897285
2026-02-13,002813.SZ,28.49,28.33,403,1142600,2026-02-13T09:31:06.913325
2026-02-13,603709.SH,18.71,18.65,2339,4411100,2026-02-13T09:31:06.898793
2026-02-13,000151.SZ,13.43,13.42,1563,2101100,2026-02-13T09:31:06.905405
2026-02-13,601588.SH,1.88,1.87,8687,1628000,2026-02-13T09:31:06.895780
2026-02-13,300363.SZ,23.75,23.92,3327,7964400,2026-02-13T09:31:06.916970
2026-02-13,603901.SH,14.56,14.6,2055,2994300,2026-02-13T09:31:06.898793
2026-02-13,000980.SZ,3.02,3.01,15191,4588000,2026-02-13T09:31:06.908805
2026-02-13,002085.SZ,15.81,15.85,8020,12664800,2026-02-13T09:31:06.908805
2026-02-13,300947.SZ,20.52,20.38,2106,4307200,2026-02-13T09:31:06.919015
2026-02-13,000639.SZ,2.87,2.85,13485,3867200,2026-02-13T09:31:06.907282
2026-02-13,300549.SZ,19.51,19.51,749,1461000,2026-02-13T09:31:06.917482
2026-02-13,688200.SH,310.8,304.92,780,24022900,2026-02-13T09:31:06.901830
2026-02-13,000875.SZ,6.92,6.98,32137,22313200,2026-02-13T09:31:06.907282
2026-02-13,000685.SZ,12.03,12.1,3787,4558000,2026-02-13T09:31:06.907282
2026-02-13,300213.SZ,9.31,9.28,2225,2068300,2026-02-13T09:31:06.914830
2026-02-13,600569.SH,2.41,2.42,4772,1150600,2026-02-13T09:31:06.892754
2026-02-13,603019.SH,91.42,92.12,12820,116758100,2026-02-13T09:31:06.895780
2026-02-13,000859.SZ,11.17,10.88,42362,46834200,2026-02-13T09:31:06.907282
2026-02-13,601828.SH,2.59,2.58,12798,3318900,2026-02-13T09:31:06.895780
2026-02-13,301070.SZ,60.13,60.31,202,1214400,2026-02-13T09:31:06.920532
2026-02-13,688371.SH,21.26,21.28,509,1079700,2026-02-13T09:31:06.903348
2026-02-13,002437.SZ,3.38,3.37,6692,2257100,2026-02-13T09:31:06.911820
2026-02-13,601133.SH,16.91,16.97,4474,7526700,2026-02-13T09:31:06.895780
2026-02-13,002462.SZ,15.59,15.56,1247,1944000,2026-02-13T09:31:06.911820
2026-02-13,600029.SH,7.74,7.76,21169,16440600,2026-02-13T09:31:06.891237
2026-02-13,300471.SZ,14.85,14.72,11409,16891100,2026-02-13T09:31:06.917482
2026-02-13,300449.SZ,7.97,7.65,23958,19015500,2026-02-13T09:31:06.917482
2026-02-13,603528.SH,9.77,9.71,1341,1303000,2026-02-13T09:31:06.898793
2026-02-13,688335.SH,38.77,39.08,425,1651600,2026-02-13T09:31:06.903348
2026-02-13,300124.SZ,74.92,75.8,8062,60709200,2026-02-13T09:31:06.914830
2026-02-13,600522.SH,24.92,25.21,48640,120988300,2026-02-13T09:31:06.892754
2026-02-13,300266.SZ,2.51,2.5,4778,1197400,2026-02-13T09:31:06.916335
2026-02-13,002810.SZ,19.93,20,3441,6900500,2026-02-13T09:31:06.913325
2026-02-13,688027.SH,729.8000000000001,725.75,710,51330700,2026-02-13T09:31:06.900298
2026-02-13,603355.SH,30.81,30.88,573,1773100,2026-02-13T09:31:06.897285
